suite,run,population,screen_prompts,n,best_screen_exact,base_screen_exact,delta_vs_base,best_candidate
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,178,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,179,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,180,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,181,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,182,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,183,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,184,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,185,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,186,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,187,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,188,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,189,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,190,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,191,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,192,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,193,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,194,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,195,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,196,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,197,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,198,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,199,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,200,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,201,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,202,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,203,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,204,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,205,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,206,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,207,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,208,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,209,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,210,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,211,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,212,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,213,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,214,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,215,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,216,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,217,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,218,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,219,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,220,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,221,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,222,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,223,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,224,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,225,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,226,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,227,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,228,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,229,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,230,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,231,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,232,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,233,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,234,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,235,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,236,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,237,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,238,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,239,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,240,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,241,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,242,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,243,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,244,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,245,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,246,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,247,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,248,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,249,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,250,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,251,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,252,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,253,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,254,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,255,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,256,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,257,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,258,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,259,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,260,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,261,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,262,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,263,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,264,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,265,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,266,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,267,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,268,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,269,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,270,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,271,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,272,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,273,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,274,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,275,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,276,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,277,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,278,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,279,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,280,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,281,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,282,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,283,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,284,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,285,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,286,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,287,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,288,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,289,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,290,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,291,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,292,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,293,0.15625,0.0,0.15625,isotropic:seed459446302:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,294,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,295,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,296,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,297,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,298,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,299,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,300,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,301,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,302,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,303,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,304,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,305,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,306,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,307,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,308,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,309,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,310,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,311,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,312,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,313,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,314,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,315,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,316,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,317,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,318,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,319,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,320,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,321,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,322,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,323,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,324,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,325,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,326,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,327,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,328,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,329,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,330,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,331,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,332,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,333,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,334,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,335,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,336,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,337,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,338,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,339,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,340,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,341,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,342,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,343,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,344,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,345,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,346,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,347,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,348,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,349,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,350,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,351,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,352,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,353,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,354,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,355,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,356,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,357,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p1024_chunk8,1024,64,358,0.171875,0.0,0.171875,isotropic:seed1434279788:s0.0075:sign-1
